category_name,item_name,item_price,item_price2,item_price3,choice_name,choice_price,choice_price2,choice_price3
Breakfast,The Works Omelette,22.43,,,Turkey Bacon,2.19,,
Breakfast,The Works Omelette,22.43,,,Bacon,3.29,,
Breakfast,The Works Omelette,22.43,,,Turkey Sausage Patties,1.64,,
Breakfast,Frittata Rustica,18.86,,,Most Popular,,,
Breakfast,Frittata Rustica,18.86,,,Whole Grain Artisan Toast,,,
Breakfast,Frittata Rustica,18.86,,,Fresh Seasoned Potatoes Home-Fries,,,
Breakfast,Smoked Salmon & Roasted Vegetable Frittata,24.14,,,Mozzarella,1.65,,
Breakfast,Smoked Salmon & Roasted Vegetable Frittata,24.14,,,Goat Cheese,1.65,,
Breakfast,Smoked Salmon & Roasted Vegetable Frittata,24.14,,,Provolone Cheese,1.65,,
Breakfast,Smoked Salmon & Roasted Vegetable Frittata,24.14,,,Bacon,1.65,,
Breakfast,Smoked Salmon & Roasted Vegetable Frittata,24.14,,,Stew Meat (Kavurma),1.65,,
Breakfast,Smoked Salmon & Roasted Vegetable Frittata,24.14,,,Cheddar Cheese,1.65,,
Breakfast,Smoked Salmon & Roasted Vegetable Frittata,24.14,,,Swiss Cheese,1.65,,
Breakfast,Smoked Salmon & Roasted Vegetable Frittata,24.14,,,Avocado,1.65,,
Breakfast,Smoked Salmon & Roasted Vegetable Frittata,24.14,,,Green Pepper,1.65,,
Breakfast,Smoked Salmon & Roasted Vegetable Frittata,24.14,,,Mushroom,1.65,,
Breakfast,Smoked Salmon & Roasted Vegetable Frittata,24.14,,,Tomatoes,1.65,,
Breakfast,Smoked Salmon & Roasted Vegetable Frittata,24.14,,,Caramelized Onion,1.65,,
Breakfast,Smoked Salmon & Roasted Vegetable Frittata,24.14,,,Spinach,1.65,,
Breakfast,Smoked Salmon & Roasted Vegetable Frittata,24.14,,,Soujuk,1.65,,
Breakfast,Smoked Salmon & Roasted Vegetable Frittata,24.14,,,Most Popular,,,
Breakfast,Smoked Salmon & Roasted Vegetable Frittata,24.14,,,Whole Grain Artisan Toast,,,
Breakfast,Smoked Salmon & Roasted Vegetable Frittata,24.14,,,Fresh Seasoned Potatoes Home-Fries,,,
Breakfast,Smoked Salmon & Roasted Vegetable Frittata,24.14,,,Turkey Bacon,2.19,,
Breakfast,Smoked Salmon & Roasted Vegetable Frittata,24.14,,,Bacon,3.29,,
Breakfast,Smoked Salmon & Roasted Vegetable Frittata,24.14,,,Turkey Sausage Patties,1.64,,
Breakfast,Multigrain Pancakes,12.66,20.19,,Most Popular,,,
Breakfast,Multigrain Pancakes,12.66,20.19,,Plain,,,
Breakfast,Multigrain Pancakes,12.66,20.19,,Chocolate Chip,,,
Breakfast,Multigrain Pancakes,12.66,20.19,,Bananaberry Granola Almond Crunch,,,
Breakfast,Multigrain Pancakes,12.66,20.19,,Blueberry,,,
Breakfast,Multigrain Pancakes,12.66,20.19,,Carrot Cake & Pecan,,,
Breakfast,Belgian Waffle,14.51,,,,,,
Breakfast,French Toast,15.83,,,,,,
Breakfast,Floridian French Toast,18.47,,,,,,
Breakfast,The Traditional Breakfast,20.85,,,Mozzarella,1.65,,
Breakfast,The Traditional Breakfast,20.85,,,Goat Cheese,1.65,,
Breakfast,The Traditional Breakfast,20.85,,,Provolone Cheese,1.65,,
Breakfast,The Traditional Breakfast,20.85,,,Bacon,1.65,,
Breakfast,The Traditional Breakfast,20.85,,,Stew Meat (Kavurma),1.65,,
Breakfast,The Traditional Breakfast,20.85,,,Cheddar Cheese,1.65,,
Breakfast,The Traditional Breakfast,20.85,,,Swiss Cheese,1.65,,
Breakfast,The Traditional Breakfast,20.85,,,Avocado,1.65,,
Breakfast,The Traditional Breakfast,20.85,,,Green Pepper,1.65,,
Breakfast,The Traditional Breakfast,20.85,,,Mushroom,1.65,,
Breakfast,The Traditional Breakfast,20.85,,,Tomatoes,1.65,,
Breakfast,The Traditional Breakfast,20.85,,,Caramelized Onion,1.65,,
Breakfast,The Traditional Breakfast,20.85,,,Spinach,1.65,,
Breakfast,The Traditional Breakfast,20.85,,,Soujuk,1.65,,
Breakfast,The Traditional Breakfast,20.85,,,Most Popular,,,
Breakfast,The Traditional Breakfast,20.85,,,Bacon,,,
Breakfast,The Traditional Breakfast,20.85,,,Sausage,,,
Breakfast,The Traditional Breakfast,20.85,,,Turkey Bacon,2.19,,
Breakfast,The Traditional Breakfast,20.85,,,Bacon,3.29,,
Breakfast,The Traditional Breakfast,20.85,,,Turkey Sausage Patties,1.64,,
Breakfast,Tri-Fecta,19.79,,,Mozzarella,1.65,,
Breakfast,Tri-Fecta,19.79,,,Goat Cheese,1.65,,
Breakfast,Tri-Fecta,19.79,,,Provolone Cheese,1.65,,
Breakfast,Tri-Fecta,19.79,,,Bacon,1.65,,
Breakfast,Tri-Fecta,19.79,,,Stew Meat (Kavurma),1.65,,
Breakfast,Tri-Fecta,19.79,,,Cheddar Cheese,1.65,,
Breakfast,Tri-Fecta,19.79,,,Swiss Cheese,1.65,,
Breakfast,Tri-Fecta,19.79,,,Avocado,1.65,,
Breakfast,Tri-Fecta,19.79,,,Green Pepper,1.65,,
Breakfast,Tri-Fecta,19.79,,,Mushroom,1.65,,
Breakfast,Tri-Fecta,19.79,,,Tomatoes,1.65,,
Breakfast,Tri-Fecta,19.79,,,Caramelized Onion,1.65,,
Breakfast,Tri-Fecta,19.79,,,Spinach,1.65,,
Breakfast,Tri-Fecta,19.79,,,Soujuk,1.65,,
Breakfast,Tri-Fecta,19.79,,,Most Popular,,,
Breakfast,Tri-Fecta,19.79,,,Belgian Waffle,,,
Breakfast,Tri-Fecta,19.79,,,Multigrain Pancake,,,
Breakfast,Tri-Fecta,19.79,,,Turkey Bacon,2.19,,
Breakfast,Tri-Fecta,19.79,,,Bacon,3.29,,
Breakfast,Tri-Fecta,19.79,,,Turkey Sausage Patties,1.64,,
Breakfast,Power Breakfast Quinoa Bowl,24.41,,,,,,
Breakfast,Pesto Chicken Quinoa Bowl,24.41,,,,,,
Breakfast,The Elevated Egg Sandwich,19.13,,,Mozzarella,1.65,,
Breakfast,The Elevated Egg Sandwich,19.13,,,Goat Cheese,1.65,,
Breakfast,The Elevated Egg Sandwich,19.13,,,Provolone Cheese,1.65,,
Breakfast,The Elevated Egg Sandwich,19.13,,,Bacon,1.65,,
Breakfast,The Elevated Egg Sandwich,19.13,,,Stew Meat (Kavurma),1.65,,
Breakfast,The Elevated Egg Sandwich,19.13,,,Cheddar Cheese,1.65,,
Breakfast,The Elevated Egg Sandwich,19.13,,,Swiss Cheese,1.65,,
Breakfast,The Elevated Egg Sandwich,19.13,,,Avocado,1.65,,
Breakfast,The Elevated Egg Sandwich,19.13,,,Green Pepper,1.65,,
Breakfast,The Elevated Egg Sandwich,19.13,,,Mushroom,1.65,,
Breakfast,The Elevated Egg Sandwich,19.13,,,Tomatoes,1.65,,
Breakfast,The Elevated Egg Sandwich,19.13,,,Caramelized Onion,1.65,,
Breakfast,The Elevated Egg Sandwich,19.13,,,Spinach,1.65,,
Breakfast,The Elevated Egg Sandwich,19.13,,,Soujuk,1.65,,
Breakfast,The Elevated Egg Sandwich,19.13,,,Turkey Bacon,2.19,,
Breakfast,The Elevated Egg Sandwich,19.13,,,Bacon,3.29,,
Breakfast,The Elevated Egg Sandwich,19.13,,,Turkey Sausage Patties,1.64,,
Breakfast,Biscuits & Turkey Sausage Gravy w/ Eggs,19.13,,,Mozzarella,1.65,,
Breakfast,Biscuits & Turkey Sausage Gravy w/ Eggs,19.13,,,Goat Cheese,1.65,,
Breakfast,Biscuits & Turkey Sausage Gravy w/ Eggs,19.13,,,Provolone Cheese,1.65,,
Breakfast,Biscuits & Turkey Sausage Gravy w/ Eggs,19.13,,,Bacon,1.65,,
Breakfast,Biscuits & Turkey Sausage Gravy w/ Eggs,19.13,,,Stew Meat (Kavurma),1.65,,
Breakfast,Biscuits & Turkey Sausage Gravy w/ Eggs,19.13,,,Cheddar Cheese,1.65,,
Breakfast,Biscuits & Turkey Sausage Gravy w/ Eggs,19.13,,,Swiss Cheese,1.65,,
Breakfast,Biscuits & Turkey Sausage Gravy w/ Eggs,19.13,,,Avocado,1.65,,
Breakfast,Biscuits & Turkey Sausage Gravy w/ Eggs,19.13,,,Green Pepper,1.65,,
Breakfast,Biscuits & Turkey Sausage Gravy w/ Eggs,19.13,,,Mushroom,1.65,,
Breakfast,Biscuits & Turkey Sausage Gravy w/ Eggs,19.13,,,Tomatoes,1.65,,
Breakfast,Biscuits & Turkey Sausage Gravy w/ Eggs,19.13,,,Caramelized Onion,1.65,,
Breakfast,Biscuits & Turkey Sausage Gravy w/ Eggs,19.13,,,Spinach,1.65,,
Breakfast,Biscuits & Turkey Sausage Gravy w/ Eggs,19.13,,,Soujuk,1.65,,
Breakfast,Biscuits & Turkey Sausage Gravy w/ Eggs,19.13,,,Turkey Bacon,2.19,,
Breakfast,Biscuits & Turkey Sausage Gravy w/ Eggs,19.13,,,Bacon,3.29,,
Breakfast,Biscuits & Turkey Sausage Gravy w/ Eggs,19.13,,,Turkey Sausage Patties,1.64,,
Breakfast,Skillet Hash,21.51,,,Most Popular,,,
Breakfast,Skillet Hash,21.51,,,Farmhouse,,,
Breakfast,Skillet Hash,21.51,,,Parma,,,
Breakfast,Skillet Hash,21.51,,,Market,,,
Breakfast,Skillet Hash,21.51,,,"Million Dollar Bacon, Parmesan Cream Sauce & Fresh Herbs",3.29,,
Breakfast,Skillet Hash,21.51,,,Potatoes w/ Regular Syrup,7.47,,
Breakfast,Skillet Hash,21.51,,,Potatoes w/ Sugar-Free Syrup,7.47,,
Breakfast,Skillet Hash,21.51,,,Potatoes w/ 100% Pure Maple Syrup,9.44,,
Breakfast,Bob’s Red Mill Grits Buttered,5.00,,,,,,
Breakfast,Bob’s Cheesy Red Mill Grits Buttered,8.97,,,,,,
Breakfast,Fresh Seasonal Fruit,6.33,9.23,,,,,
Breakfast,Seasoned Potatoes,8.97,,,,,,
Breakfast,Million Dollar Potatoes,8.97,,,Mozzarella,1.65,,
Breakfast,Million Dollar Potatoes,8.97,,,Goat Cheese,1.65,,
Breakfast,Million Dollar Potatoes,8.97,,,Provolone Cheese,1.65,,
Breakfast,Million Dollar Potatoes,8.97,,,Bacon,1.65,,
Breakfast,Million Dollar Potatoes,8.97,,,Stew Meat (Kavurma),1.65,,
Breakfast,Million Dollar Potatoes,8.97,,,Cheddar Cheese,1.65,,
Breakfast,Million Dollar Potatoes,8.97,,,Swiss Cheese,1.65,,
Breakfast,Million Dollar Potatoes,8.97,,,Avocado,1.65,,
Breakfast,Million Dollar Potatoes,8.97,,,Green Pepper,1.65,,
Breakfast,Million Dollar Potatoes,8.97,,,Mushroom,1.65,,
Breakfast,Million Dollar Potatoes,8.97,,,Tomatoes,1.65,,
Breakfast,Million Dollar Potatoes,8.97,,,Caramelized Onion,1.65,,
Breakfast,Million Dollar Potatoes,8.97,,,Spinach,1.65,,
Breakfast,Million Dollar Potatoes,8.97,,,Soujuk,1.65,,
Breakfast,Million Dollar Potatoes,8.97,,,Turkey Bacon,2.19,,
Breakfast,Million Dollar Potatoes,8.97,,,Bacon,3.29,,
Breakfast,Million Dollar Potatoes,8.97,,,Turkey Sausage Patties,1.64,,
Breakfast,Biscuits & Gravy,10.95,,,,,,
Breakfast,Whole Grain Artisan Toast,3.42,,,,,,
Breakfast,English Muffin,4.74,,,,,,
Breakfast,Gluten-Free Toast,6.06,,,,,,
Breakfast,Freshly Baked Muffin of the Day,6.11,,,,,,
Breakfast,Breakfast Protein,7.91,,,Mozzarella,1.65,,
Breakfast,Breakfast Protein,7.91,,,Goat Cheese,1.65,,
Breakfast,Breakfast Protein,7.91,,,Provolone Cheese,1.65,,
Breakfast,Breakfast Protein,7.91,,,Bacon,1.65,,
Breakfast,Breakfast Protein,7.91,,,Stew Meat (Kavurma),1.65,,
Breakfast,Breakfast Protein,7.91,,,Cheddar Cheese,1.65,,
Breakfast,Breakfast Protein,7.91,,,Swiss Cheese,1.65,,
Breakfast,Breakfast Protein,7.91,,,Avocado,1.65,,
Breakfast,Breakfast Protein,7.91,,,Green Pepper,1.65,,
Breakfast,Breakfast Protein,7.91,,,Mushroom,1.65,,
Breakfast,Breakfast Protein,7.91,,,Tomatoes,1.65,,
Breakfast,Breakfast Protein,7.91,,,Caramelized Onion,1.65,,
Breakfast,Breakfast Protein,7.91,,,Spinach,1.65,,
Breakfast,Breakfast Protein,7.91,,,Soujuk,1.65,,
Breakfast,Breakfast Protein,7.91,,,Turkey Bacon,2.19,,
Breakfast,Breakfast Protein,7.91,,,Bacon,3.29,,
Breakfast,Breakfast Protein,7.91,,,Turkey Sausage Patties,1.64,,
Breakfast,Lemon-Dressed Organic Mixed Greens,6.33,,,,,,
Breakfast,Superfood Kale Breakfast Salad,23.49,,,Mozzarella,1.65,,
Breakfast,Superfood Kale Breakfast Salad,23.49,,,Goat Cheese,1.65,,
Breakfast,Superfood Kale Breakfast Salad,23.49,,,Provolone Cheese,1.65,,
Breakfast,Superfood Kale Breakfast Salad,23.49,,,Bacon,1.65,,
Breakfast,Superfood Kale Breakfast Salad,23.49,,,Stew Meat (Kavurma),1.65,,
Breakfast,Superfood Kale Breakfast Salad,23.49,,,Cheddar Cheese,1.65,,
Breakfast,Superfood Kale Breakfast Salad,23.49,,,Swiss Cheese,1.65,,
Breakfast,Superfood Kale Breakfast Salad,23.49,,,Avocado,1.65,,
Breakfast,Superfood Kale Breakfast Salad,23.49,,,Green Pepper,1.65,,
Breakfast,Superfood Kale Breakfast Salad,23.49,,,Mushroom,1.65,,
Breakfast,Superfood Kale Breakfast Salad,23.49,,,Tomatoes,1.65,,
Breakfast,Superfood Kale Breakfast Salad,23.49,,,Caramelized Onion,1.65,,
Breakfast,Superfood Kale Breakfast Salad,23.49,,,Spinach,1.65,,
Breakfast,Superfood Kale Breakfast Salad,23.49,,,Soujuk,1.65,,
Breakfast,Superfood Kale Breakfast Salad,23.49,,,Turkey Bacon,2.19,,
Breakfast,Superfood Kale Breakfast Salad,23.49,,,Bacon,3.29,,
Breakfast,Superfood Kale Breakfast Salad,23.49,,,Turkey Sausage Patties,1.64,,
Breakfast,Chicken Avocado Chop Breakfast Salad,24.41,,,Mozzarella,1.65,,
Breakfast,Chicken Avocado Chop Breakfast Salad,24.41,,,Goat Cheese,1.65,,
Breakfast,Chicken Avocado Chop Breakfast Salad,24.41,,,Provolone Cheese,1.65,,
Breakfast,Chicken Avocado Chop Breakfast Salad,24.41,,,Bacon,1.65,,
Breakfast,Chicken Avocado Chop Breakfast Salad,24.41,,,Stew Meat (Kavurma),1.65,,
Breakfast,Chicken Avocado Chop Breakfast Salad,24.41,,,Cheddar Cheese,1.65,,
Breakfast,Chicken Avocado Chop Breakfast Salad,24.41,,,Swiss Cheese,1.65,,
Breakfast,Chicken Avocado Chop Breakfast Salad,24.41,,,Avocado,1.65,,
Breakfast,Chicken Avocado Chop Breakfast Salad,24.41,,,Green Pepper,1.65,,
Breakfast,Chicken Avocado Chop Breakfast Salad,24.41,,,Mushroom,1.65,,
Breakfast,Chicken Avocado Chop Breakfast Salad,24.41,,,Tomatoes,1.65,,
Breakfast,Chicken Avocado Chop Breakfast Salad,24.41,,,Caramelized Onion,1.65,,
Breakfast,Chicken Avocado Chop Breakfast Salad,24.41,,,Spinach,1.65,,
Breakfast,Chicken Avocado Chop Breakfast Salad,24.41,,,Soujuk,1.65,,
Breakfast,Chicken Avocado Chop Breakfast Salad,24.41,,,Turkey Bacon,2.19,,
Breakfast,Chicken Avocado Chop Breakfast Salad,24.41,,,Bacon,3.29,,
Breakfast,Chicken Avocado Chop Breakfast Salad,24.41,,,Turkey Sausage Patties,1.64,,
Breakfast,Cobb Breakfast Salad,24.41,,,Mozzarella,1.65,,
Breakfast,Cobb Breakfast Salad,24.41,,,Goat Cheese,1.65,,
Breakfast,Cobb Breakfast Salad,24.41,,,Provolone Cheese,1.65,,
Breakfast,Cobb Breakfast Salad,24.41,,,Bacon,1.65,,
Breakfast,Cobb Breakfast Salad,24.41,,,Stew Meat (Kavurma),1.65,,
Breakfast,Cobb Breakfast Salad,24.41,,,Cheddar Cheese,1.65,,
Breakfast,Cobb Breakfast Salad,24.41,,,Swiss Cheese,1.65,,
Breakfast,Cobb Breakfast Salad,24.41,,,Avocado,1.65,,
Breakfast,Cobb Breakfast Salad,24.41,,,Green Pepper,1.65,,
Breakfast,Cobb Breakfast Salad,24.41,,,Mushroom,1.65,,
Breakfast,Cobb Breakfast Salad,24.41,,,Tomatoes,1.65,,
Breakfast,Cobb Breakfast Salad,24.41,,,Caramelized Onion,1.65,,
Breakfast,Cobb Breakfast Salad,24.41,,,Spinach,1.65,,
Breakfast,Cobb Breakfast Salad,24.41,,,Soujuk,1.65,,
Breakfast,Cobb Breakfast Salad,24.41,,,Turkey Bacon,2.19,,
Breakfast,Cobb Breakfast Salad,24.41,,,Bacon,3.29,,
Breakfast,Cobb Breakfast Salad,24.41,,,Turkey Sausage Patties,1.64,,
Breakfast,Sweet Honey Pecan Breakfast Salad,24.41,,,Mozzarella,1.65,,
Breakfast,Sweet Honey Pecan Breakfast Salad,24.41,,,Goat Cheese,1.65,,
Breakfast,Sweet Honey Pecan Breakfast Salad,24.41,,,Provolone Cheese,1.65,,
Breakfast,Sweet Honey Pecan Breakfast Salad,24.41,,,Bacon,1.65,,
Breakfast,Sweet Honey Pecan Breakfast Salad,24.41,,,Stew Meat (Kavurma),1.65,,
Breakfast,Sweet Honey Pecan Breakfast Salad,24.41,,,Cheddar Cheese,1.65,,
Breakfast,Sweet Honey Pecan Breakfast Salad,24.41,,,Swiss Cheese,1.65,,
Breakfast,Sweet Honey Pecan Breakfast Salad,24.41,,,Avocado,1.65,,
Breakfast,Sweet Honey Pecan Breakfast Salad,24.41,,,Green Pepper,1.65,,
Breakfast,Sweet Honey Pecan Breakfast Salad,24.41,,,Mushroom,1.65,,
Breakfast,Sweet Honey Pecan Breakfast Salad,24.41,,,Tomatoes,1.65,,
Breakfast,Sweet Honey Pecan Breakfast Salad,24.41,,,Caramelized Onion,1.65,,
Breakfast,Sweet Honey Pecan Breakfast Salad,24.41,,,Spinach,1.65,,
Breakfast,Sweet Honey Pecan Breakfast Salad,24.41,,,Soujuk,1.65,,
Breakfast,Sweet Honey Pecan Breakfast Salad,24.41,,,Turkey Bacon,2.19,,
Breakfast,Sweet Honey Pecan Breakfast Salad,24.41,,,Bacon,3.29,,
Breakfast,Sweet Honey Pecan Breakfast Salad,24.41,,,Turkey Sausage Patties,1.64,,
Breakfast,Monterey Club Breakfast Sandwich,21.11,,,Mozzarella,1.65,,
Breakfast,Monterey Club Breakfast Sandwich,21.11,,,Goat Cheese,1.65,,
Breakfast,Monterey Club Breakfast Sandwich,21.11,,,Provolone Cheese,1.65,,
Breakfast,Monterey Club Breakfast Sandwich,21.11,,,Bacon,1.65,,
Breakfast,Monterey Club Breakfast Sandwich,21.11,,,Stew Meat (Kavurma),1.65,,
Breakfast,Monterey Club Breakfast Sandwich,21.11,,,Cheddar Cheese,1.65,,
Breakfast,Monterey Club Breakfast Sandwich,21.11,,,Swiss Cheese,1.65,,
Breakfast,Monterey Club Breakfast Sandwich,21.11,,,Avocado,1.65,,
Breakfast,Monterey Club Breakfast Sandwich,21.11,,,Green Pepper,1.65,,
Breakfast,Monterey Club Breakfast Sandwich,21.11,,,Mushroom,1.65,,
Breakfast,Monterey Club Breakfast Sandwich,21.11,,,Tomatoes,1.65,,
Breakfast,Monterey Club Breakfast Sandwich,21.11,,,Caramelized Onion,1.65,,
Breakfast,Monterey Club Breakfast Sandwich,21.11,,,Spinach,1.65,,
Breakfast,Monterey Club Breakfast Sandwich,21.11,,,Soujuk,1.65,,
Breakfast,Monterey Club Breakfast Sandwich,21.11,,,Turkey Bacon,2.19,,
Breakfast,Monterey Club Breakfast Sandwich,21.11,,,Bacon,3.29,,
Breakfast,Monterey Club Breakfast Sandwich,21.11,,,Turkey Sausage Patties,1.64,,
Breakfast,BLTE Breakfast Sandwich,21.11,,,Mozzarella,1.65,,
Breakfast,BLTE Breakfast Sandwich,21.11,,,Goat Cheese,1.65,,
Breakfast,BLTE Breakfast Sandwich,21.11,,,Provolone Cheese,1.65,,
Breakfast,BLTE Breakfast Sandwich,21.11,,,Bacon,1.65,,
Breakfast,BLTE Breakfast Sandwich,21.11,,,Stew Meat (Kavurma),1.65,,
Breakfast,BLTE Breakfast Sandwich,21.11,,,Cheddar Cheese,1.65,,
Breakfast,BLTE Breakfast Sandwich,21.11,,,Swiss Cheese,1.65,,
Breakfast,BLTE Breakfast Sandwich,21.11,,,Avocado,1.65,,
Breakfast,BLTE Breakfast Sandwich,21.11,,,Green Pepper,1.65,,
Breakfast,BLTE Breakfast Sandwich,21.11,,,Mushroom,1.65,,
Breakfast,BLTE Breakfast Sandwich,21.11,,,Tomatoes,1.65,,
Breakfast,BLTE Breakfast Sandwich,21.11,,,Caramelized Onion,1.65,,
Breakfast,BLTE Breakfast Sandwich,21.11,,,Spinach,1.65,,
Breakfast,BLTE Breakfast Sandwich,21.11,,,Soujuk,1.65,,
Breakfast,BLTE Breakfast Sandwich,21.11,,,Turkey Bacon,2.19,,
Breakfast,BLTE Breakfast Sandwich,21.11,,,Bacon,3.29,,
Breakfast,BLTE Breakfast Sandwich,21.11,,,Turkey Sausage Patties,1.64,,
Breakfast,Market Veggie Breakfast Sandwich,21.11,,,,,,
Breakfast,Roast Beef & Havarti Breakfast Sandwich,24.14,,,Mozzarella,1.65,,
Breakfast,Roast Beef & Havarti Breakfast Sandwich,24.14,,,Goat Cheese,1.65,,
Breakfast,Roast Beef & Havarti Breakfast Sandwich,24.14,,,Provolone Cheese,1.65,,
Breakfast,Roast Beef & Havarti Breakfast Sandwich,24.14,,,Bacon,1.65,,
Breakfast,Roast Beef & Havarti Breakfast Sandwich,24.14,,,Stew Meat (Kavurma),1.65,,
Breakfast,Roast Beef & Havarti Breakfast Sandwich,24.14,,,Cheddar Cheese,1.65,,
Breakfast,Roast Beef & Havarti Breakfast Sandwich,24.14,,,Swiss Cheese,1.65,,
Breakfast,Roast Beef & Havarti Breakfast Sandwich,24.14,,,Avocado,1.65,,
Breakfast,Roast Beef & Havarti Breakfast Sandwich,24.14,,,Green Pepper,1.65,,
Breakfast,Roast Beef & Havarti Breakfast Sandwich,24.14,,,Mushroom,1.65,,
Breakfast,Roast Beef & Havarti Breakfast Sandwich,24.14,,,Tomatoes,1.65,,
Breakfast,Roast Beef & Havarti Breakfast Sandwich,24.14,,,Caramelized Onion,1.65,,
Breakfast,Roast Beef & Havarti Breakfast Sandwich,24.14,,,Spinach,1.65,,
Breakfast,Roast Beef & Havarti Breakfast Sandwich,24.14,,,Soujuk,1.65,,
Breakfast,Roast Beef & Havarti Breakfast Sandwich,24.14,,,Turkey Bacon,2.19,,
Breakfast,Roast Beef & Havarti Breakfast Sandwich,24.14,,,Bacon,3.29,,
Breakfast,Roast Beef & Havarti Breakfast Sandwich,24.14,,,Turkey Sausage Patties,1.64,,
Breakfast,Ham & Gruyère Melt Breakfast Sandwich,21.11,,,Mozzarella,1.65,,
Breakfast,Ham & Gruyère Melt Breakfast Sandwich,21.11,,,Goat Cheese,1.65,,
Breakfast,Ham & Gruyère Melt Breakfast Sandwich,21.11,,,Provolone Cheese,1.65,,
Breakfast,Ham & Gruyère Melt Breakfast Sandwich,21.11,,,Bacon,1.65,,
Breakfast,Ham & Gruyère Melt Breakfast Sandwich,21.11,,,Stew Meat (Kavurma),1.65,,
Breakfast,Ham & Gruyère Melt Breakfast Sandwich,21.11,,,Cheddar Cheese,1.65,,
Breakfast,Ham & Gruyère Melt Breakfast Sandwich,21.11,,,Swiss Cheese,1.65,,
Breakfast,Ham & Gruyère Melt Breakfast Sandwich,21.11,,,Avocado,1.65,,
Breakfast,Ham & Gruyère Melt Breakfast Sandwich,21.11,,,Green Pepper,1.65,,
Breakfast,Ham & Gruyère Melt Breakfast Sandwich,21.11,,,Mushroom,1.65,,
Breakfast,Ham & Gruyère Melt Breakfast Sandwich,21.11,,,Tomatoes,1.65,,
Breakfast,Ham & Gruyère Melt Breakfast Sandwich,21.11,,,Caramelized Onion,1.65,,
Breakfast,Ham & Gruyère Melt Breakfast Sandwich,21.11,,,Spinach,1.65,,
Breakfast,Ham & Gruyère Melt Breakfast Sandwich,21.11,,,Soujuk,1.65,,
Breakfast,Ham & Gruyère Melt Breakfast Sandwich,21.11,,,Turkey Bacon,2.19,,
Breakfast,Ham & Gruyère Melt Breakfast Sandwich,21.11,,,Bacon,3.29,,
Breakfast,Ham & Gruyère Melt Breakfast Sandwich,21.11,,,Turkey Sausage Patties,1.64,,
Breakfast,Baja Turkey Breakfast Burger,21.11,,,Mozzarella,1.65,,
Breakfast,Baja Turkey Breakfast Burger,21.11,,,Goat Cheese,1.65,,
Breakfast,Baja Turkey Breakfast Burger,21.11,,,Provolone Cheese,1.65,,
Breakfast,Baja Turkey Breakfast Burger,21.11,,,Bacon,1.65,,
Breakfast,Baja Turkey Breakfast Burger,21.11,,,Stew Meat (Kavurma),1.65,,
Breakfast,Baja Turkey Breakfast Burger,21.11,,,Cheddar Cheese,1.65,,
Breakfast,Baja Turkey Breakfast Burger,21.11,,,Swiss Cheese,1.65,,
Breakfast,Baja Turkey Breakfast Burger,21.11,,,Avocado,1.65,,
Breakfast,Baja Turkey Breakfast Burger,21.11,,,Green Pepper,1.65,,
Breakfast,Baja Turkey Breakfast Burger,21.11,,,Mushroom,1.65,,
Breakfast,Baja Turkey Breakfast Burger,21.11,,,Tomatoes,1.65,,
Breakfast,Baja Turkey Breakfast Burger,21.11,,,Caramelized Onion,1.65,,
Breakfast,Baja Turkey Breakfast Burger,21.11,,,Spinach,1.65,,
Breakfast,Baja Turkey Breakfast Burger,21.11,,,Soujuk,1.65,,
Breakfast,Baja Turkey Breakfast Burger,21.11,,,Turkey Bacon,2.19,,
Breakfast,Baja Turkey Breakfast Burger,21.11,,,Bacon,3.29,,
Breakfast,Baja Turkey Breakfast Burger,21.11,,,Turkey Sausage Patties,1.64,,
Breakfast,Veggie Breakfast Burger,19.79,,,,,,
Breakfast,All American Breakfast Wrap,10.45,,,Mozzarella,1.65,,
Breakfast,All American Breakfast Wrap,10.45,,,Goat Cheese,1.65,,
Breakfast,All American Breakfast Wrap,10.45,,,Provolone Cheese,1.65,,
Breakfast,All American Breakfast Wrap,10.45,,,Bacon,1.65,,
Breakfast,All American Breakfast Wrap,10.45,,,Stew Meat (Kavurma),1.65,,
Breakfast,All American Breakfast Wrap,10.45,,,Cheddar Cheese,1.65,,
Breakfast,All American Breakfast Wrap,10.45,,,Swiss Cheese,1.65,,
Breakfast,All American Breakfast Wrap,10.45,,,Avocado,1.65,,
Breakfast,All American Breakfast Wrap,10.45,,,Green Pepper,1.65,,
Breakfast,All American Breakfast Wrap,10.45,,,Mushroom,1.65,,
Breakfast,All American Breakfast Wrap,10.45,,,Tomatoes,1.65,,
Breakfast,All American Breakfast Wrap,10.45,,,Caramelized Onion,1.65,,
Breakfast,All American Breakfast Wrap,10.45,,,Spinach,1.65,,
Breakfast,All American Breakfast Wrap,10.45,,,Soujuk,1.65,,
Breakfast,All American Breakfast Wrap,10.45,,,Most Popular,,,
Breakfast,All American Breakfast Wrap,10.45,,,Bacon,,,
Breakfast,All American Breakfast Wrap,10.45,,,Sausage,,,
Breakfast,All American Breakfast Wrap,10.45,,,Turkey Bacon,2.19,,
Breakfast,All American Breakfast Wrap,10.45,,,Bacon,3.29,,
Breakfast,All American Breakfast Wrap,10.45,,,Turkey Sausage Patties,1.64,,
Breakfast,Southwest Breakfast Wrap,11.55,,,Mozzarella,1.65,,
Breakfast,Southwest Breakfast Wrap,11.55,,,Goat Cheese,1.65,,
